,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,200.0,55.0,0,0.6,200,0.00265017700000314,8192
1,402.0,64.0,1,0.6,200,0.016334247000003188,8192
2,603.0,64.0,2,0.6,200,0.030055909000001435,8192
3,805.0,67.0,3,0.6,200,0.044161496000000966,8192
4,1007.0,71.0,4,0.6,200,0.05414453900000282,8192
5,1208.0,71.0,5,0.6,200,0.06824122400000121,8192
6,1409.0,71.0,6,0.6,200,0.07813259400000305,8192
7,1611.0,73.0,7,0.6,200,0.08812945000000028,8192
8,1813.0,77.0,8,0.6,200,0.09798498000000322,8192
9,2015.0,82.0,9,0.6,200,0.11164647500000058,8192
10,2216.0,82.0,10,0.6,200,0.1217438200000025,8192
11,2417.0,82.0,11,0.6,200,0.13204470600000207,8192
12,2618.0,82.0,12,0.6,200,0.14205222600000056,8192
13,2819.0,82.0,13,0.6,200,0.1521325320000031,8192
14,3020.0,82.0,14,0.6,200,0.16260222600000063,8192
15,3222.0,83.0,15,0.6,200,0.17355338300000156,8192
16,3424.0,86.0,16,0.6,200,0.18404655800000214,8192
17,3625.0,86.0,17,0.6,200,0.199464521000003,8192
18,3827.0,88.0,18,0.6,200,0.2094929260000029,8192
19,4028.0,88.0,19,0.6,200,0.219455528000001,8192
20,4230.0,90.0,20,0.6,200,0.22971587500000012,8192
21,4432.0,93.0,21,0.6,200,0.2397396150000013,8192
22,4633.0,93.0,22,0.6,200,0.24980131100000236,8192
23,4835.0,94.0,23,0.6,200,0.25966919400000066,8192
24,5036.0,94.0,24,0.6,200,0.26994985200000343,8192
25,5237.0,94.0,25,0.6,200,0.28042686700000274,8192
26,5439.0,96.0,26,0.6,200,0.29042237300000195,8192
27,5640.0,96.0,27,0.6,200,0.30088066200000085,8192
28,5841.0,96.0,28,0.6,200,0.31132398000000094,8192
29,6043.0,99.0,29,0.6,200,0.3215288600000008,8192
30,6244.0,99.0,30,0.6,200,0.3315779240000012,8192
31,6445.0,99.0,31,0.6,200,0.34153095600000327,8192
32,6647.0,100.0,32,0.6,200,0.35200366100000124,8192
33,6848.0,100.0,33,0.6,200,0.36609024300000215,8192
34,7049.0,100.0,34,0.6,200,0.37726529400000075,8192
35,7250.0,100.0,35,0.6,200,0.38772199600000334,8192
36,7451.0,100.0,36,0.6,200,0.40008857400000153,8192
37,7652.0,100.0,37,0.6,200,0.41161542800000106,8192
38,7853.0,100.0,38,0.6,200,0.42197794500000185,8192
39,8054.0,100.0,39,0.6,200,0.4325272190000007,8192
40,8255.0,100.0,40,0.6,200,0.442820459,8192
41,8456.0,100.0,41,0.6,200,0.45295125300000194,8192
42,8657.0,100.0,42,0.6,200,0.46299286600000045,8192
43,8858.0,100.0,43,0.6,200,0.4735841580000013,8192
44,9059.0,100.0,44,0.6,200,0.48420334000000054,8192
45,9260.0,100.0,45,0.6,200,0.4945092500000001,8192
46,9461.0,100.0,46,0.6,200,0.5052961480000029,8192
47,9662.0,100.0,47,0.6,200,0.5159225900000024,8192
48,9863.0,100.0,48,0.6,200,0.5261812080000006,8192
49,10064.0,100.0,49,0.6,200,0.537095199000003,8192
50,10265.0,100.0,50,0.6,200,0.5475942190000005,8192
51,10466.0,100.0,51,0.6,200,0.5576043980000023,8192
52,10667.0,100.0,52,0.6,200,0.5679036100000019,8192
53,10868.0,100.0,53,0.6,200,0.5782565330000011,8192
54,11069.0,100.0,54,0.6,200,0.5883287620000033,8192
55,11270.0,100.0,55,0.6,200,0.598532984000002,8192
56,11471.0,100.0,56,0.6,200,0.6086893720000006,8192
57,11672.0,100.0,57,0.6,200,0.6188703370000006,8192
58,11873.0,100.0,58,0.6,200,0.6291529780000005,8192
59,12074.0,100.0,59,0.6,200,0.6392945760000011,8192
60,12275.0,100.0,60,0.6,200,0.6496822739999999,8192
61,12476.0,100.0,61,0.6,200,0.6597690610000022,8192
62,12677.0,100.0,62,0.6,200,0.669879317000003,8192
63,12878.0,100.0,63,0.6,200,0.6808400960000007,8192
64,13079.0,100.0,64,0.6,200,0.691199987000001,8192
65,13280.0,100.0,65,0.6,200,0.705937102,8192
66,13481.0,100.0,66,0.6,200,0.7162838570000005,8192
67,13682.0,100.0,67,0.6,200,0.7260354010000007,8192
68,13883.0,100.0,68,0.6,200,0.7362161100000009,8192
69,14084.0,100.0,69,0.6,200,0.7461797560000001,8192
70,14285.0,100.0,70,0.6,200,0.7564821340000023,8192
71,14486.0,100.0,71,0.6,200,0.7670464010000018,8192
72,14687.0,100.0,72,0.6,200,0.7774917930000029,8192
73,14888.0,100.0,73,0.6,200,0.7881538710000022,8192
74,15089.0,100.0,74,0.6,200,0.7989209750000015,8192
75,15290.0,100.0,75,0.6,200,0.8091840300000008,8192
76,15491.0,100.0,76,0.6,200,0.8196183610000034,8192
77,15692.0,100.0,77,0.6,200,0.830342875000003,8192
78,15893.0,100.0,78,0.6,200,0.8405865640000023,8192
79,16094.0,100.0,79,0.6,200,0.8507602030000001,8192
80,16295.0,100.0,80,0.6,200,0.8608773770000013,8192
81,16496.0,100.0,81,0.6,200,0.871294228,8192
82,16697.0,100.0,82,0.6,200,0.8819588899999999,8192
83,16898.0,100.0,83,0.6,200,0.8919231770000025,8192
84,17099.0,100.0,84,0.6,200,0.9022494990000034,8192
85,17300.0,100.0,85,0.6,200,0.912440011000001,8192
86,17501.0,100.0,86,0.6,200,0.9225015130000003,8192
87,17702.0,100.0,87,0.6,200,0.9327259150000025,8192
88,17903.0,100.0,88,0.6,200,0.9445488900000001,8192
89,18104.0,100.0,89,0.6,200,0.9577363560000016,8192
90,18305.0,100.0,90,0.6,200,0.9714610230000034,8192
91,18506.0,100.0,91,0.6,200,0.9858077460000025,8192
92,18707.0,100.0,92,0.6,200,0.9995132680000012,8192
93,18908.0,100.0,93,0.6,200,1.013705648000002,8192
94,19109.0,100.0,94,0.6,200,1.0268159930000031,8192
95,19310.0,100.0,95,0.6,200,1.0394154040000032,8192
96,19511.0,100.0,96,0.6,200,1.0511921120000025,8192
97,19712.0,100.0,97,0.6,200,1.0624578200000023,8192
98,19913.0,100.0,98,0.6,200,1.0731959740000008,8192
99,20114.0,100.0,99,0.6,200,1.0834023140000006,8192
100,20315.0,100.0,100,0.6,200,1.0934512750000032,8192
101,20516.0,100.0,101,0.6,200,1.1035294170000007,8192
102,20717.0,100.0,102,0.6,200,1.1135818080000028,8192
103,20918.0,100.0,103,0.6,200,1.123664134000002,8192
104,21119.0,100.0,104,0.6,200,1.1337508960000022,8192
105,21320.0,100.0,105,0.6,200,1.1438104210000013,8192
106,21521.0,100.0,106,0.6,200,1.1538978230000012,8192
107,21722.0,100.0,107,0.6,200,1.1639948500000017,8192
108,21923.0,100.0,108,0.6,200,1.1741251030000015,8192
109,22124.0,100.0,109,0.6,200,1.184090107000003,8192
110,22325.0,100.0,110,0.6,200,1.1941990790000006,8192
111,22526.0,100.0,111,0.6,200,1.204440819000002,8192
112,22727.0,100.0,112,0.6,200,1.214895375000001,8192
113,22928.0,100.0,113,0.6,200,1.2247020850000006,8192
114,23129.0,100.0,114,0.6,200,1.234758149000001,8192
115,23330.0,100.0,115,0.6,200,1.2447898700000017,8192
116,23531.0,100.0,116,0.6,200,1.2549718070000004,8192
117,23732.0,100.0,117,0.6,200,1.2651214300000007,8192
118,23933.0,100.0,118,0.6,200,1.275270755000001,8192
119,24134.0,100.0,119,0.6,200,1.285819356000001,8192
120,24335.0,100.0,120,0.6,200,1.2957177410000007,8192
121,24536.0,100.0,121,0.6,200,1.3060244770000011,8192
122,24737.0,100.0,122,0.6,200,1.3160854140000033,8192
123,24938.0,100.0,123,0.6,200,1.3263058490000006,8192
124,25139.0,100.0,124,0.6,200,1.3363848040000015,8192
125,25340.0,100.0,125,0.6,200,1.3464316230000009,8192
126,25541.0,100.0,126,0.6,200,1.356412800000001,8192
127,25742.0,100.0,127,0.6,200,1.366453988,8192
128,25943.0,100.0,128,0.6,200,1.376369748000002,8192
129,26144.0,100.0,129,0.6,200,1.3925256010000027,8192
130,26345.0,100.0,130,0.6,200,1.402593042000003,8192
131,26546.0,100.0,131,0.6,200,1.4125609710000013,8192
132,26747.0,100.0,132,0.6,200,1.4229879410000024,8192
133,26948.0,100.0,133,0.6,200,1.4337083990000004,8192
134,27149.0,100.0,134,0.6,200,1.4442645670000012,8192
135,27350.0,100.0,135,0.6,200,1.4544642550000013,8192
136,27551.0,100.0,136,0.6,200,1.4647253440000014,8192
137,27752.0,100.0,137,0.6,200,1.4749724060000027,8192
138,27953.0,100.0,138,0.6,200,1.4851675370000024,8192
139,28154.0,100.0,139,0.6,200,1.4949914390000032,8192
140,28355.0,100.0,140,0.6,200,1.504850709000003,8192
141,28556.0,100.0,141,0.6,200,1.515104444000002,8192
142,28757.0,100.0,142,0.6,200,1.5252393390000023,8192
143,28958.0,100.0,143,0.6,200,1.535390846000002,8192
144,29159.0,100.0,144,0.6,200,1.5451535150000026,8192
145,29360.0,100.0,145,0.6,200,1.5556667840000031,8192
146,29561.0,100.0,146,0.6,200,1.5664399770000017,8192
147,29762.0,100.0,147,0.6,200,1.5767185930000025,8192
148,29963.0,100.0,148,0.6,200,1.587059723000003,8192
149,30164.0,100.0,149,0.6,200,1.5981057430000014,8192
150,30365.0,100.0,150,0.6,200,1.6091440230000025,8192
151,30566.0,100.0,151,0.6,200,1.6208659430000019,8192
152,30767.0,100.0,152,0.6,200,1.6325338610000024,8192
153,30968.0,100.0,153,0.6,200,1.6442104610000001,8192
154,31169.0,100.0,154,0.6,200,1.6562912000000019,8192
155,31370.0,100.0,155,0.6,200,1.6674051070000004,8192
156,31571.0,100.0,156,0.6,200,1.6783509190000032,8192
157,31772.0,100.0,157,0.6,200,1.6909493520000005,8192
158,31973.0,100.0,158,0.6,200,1.7035019560000002,8192
159,32174.0,100.0,159,0.6,200,1.7197505590000013,8192
160,32375.0,100.0,160,0.6,200,1.7332697350000004,8192
161,32576.0,100.0,161,0.6,200,1.745923855000001,8192
162,32777.0,100.0,162,0.6,200,1.7574340660000018,8192
163,32978.0,100.0,163,0.6,200,1.7678559980000017,8192
164,33179.0,100.0,164,0.6,200,1.7789295670000023,8192
165,33380.0,100.0,165,0.6,200,1.7913017750000009,8192
166,33581.0,100.0,166,0.6,200,1.8041429200000003,8192
167,33782.0,100.0,167,0.6,200,1.817902942,8192
168,33983.0,100.0,168,0.6,200,1.8321121120000008,8192
169,34184.0,100.0,169,0.6,200,1.8457048160000014,8192
170,34385.0,100.0,170,0.6,200,1.8591260900000002,8192
171,34586.0,100.0,171,0.6,200,1.8715319740000034,8192
172,34787.0,100.0,172,0.6,200,1.8831489420000018,8192
173,34988.0,100.0,173,0.6,200,1.894718913000002,8192
174,35189.0,100.0,174,0.6,200,1.906013649000002,8192
175,35390.0,100.0,175,0.6,200,1.9169482460000005,8192
176,35591.0,100.0,176,0.6,200,1.927209580000003,8192
