,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
169,34184.0,100.0,169,0.5,200,1.845665897,8192
170,34385.0,100.0,170,0.5,200,1.8558993889999975,8192
171,34586.0,100.0,171,0.5,200,1.8661318779999974,8192
172,34787.0,100.0,172,0.5,200,1.8763506899999989,8192
173,34988.0,100.0,173,0.5,200,1.886524798,8192
174,35189.0,100.0,174,0.5,200,1.8968588440000005,8192
175,35390.0,100.0,175,0.5,200,1.9071241139999984,8192
176,35591.0,100.0,176,0.5,200,1.9173542539999993,8192
177,35792.0,100.0,177,0.5,200,1.927651607999998,8192
178,35993.0,100.0,178,0.5,200,1.9378790210000005,8192
179,36194.0,100.0,179,0.5,200,1.9482015139999973,8192
180,36395.0,100.0,180,0.5,200,1.9587053299999972,8192
181,36596.0,100.0,181,0.5,200,1.9689186089999993,8192
182,36797.0,100.0,182,0.5,200,1.979204168999999,8192
183,36998.0,100.0,183,0.5,200,1.989411423,8192
184,37199.0,100.0,184,0.5,200,1.9997189350000006,8192
185,37400.0,100.0,185,0.5,200,2.0165225000000007,8192
186,37601.0,100.0,186,0.5,200,2.0476307909999996,8192
187,37802.0,100.0,187,0.5,200,2.0645162269999986,8192
188,38003.0,100.0,188,0.5,200,2.0836089769999973,8192
189,38204.0,100.0,189,0.5,200,2.096798410999998,8192
190,38405.0,100.0,190,0.5,200,2.1104976220000005,8192
191,38606.0,100.0,191,0.5,200,2.123670194999999,8192
192,38807.0,100.0,192,0.5,200,2.138825496999999,8192
193,39008.0,100.0,193,0.5,200,2.1511911859999984,8192
194,39209.0,100.0,194,0.5,200,2.1629108109999997,8192
195,39410.0,100.0,195,0.5,200,2.173691684999998,8192
196,39611.0,100.0,196,0.5,200,2.1840596969999986,8192
197,39812.0,100.0,197,0.5,200,2.194242556999999,8192
198,40013.0,100.0,198,0.5,200,2.2047531109999987,8192
199,40214.0,100.0,199,0.5,200,2.2152832869999983,8192
200,40415.0,100.0,200,0.5,200,2.2257556609999973,8192
201,40616.0,100.0,201,0.5,200,2.2362277619999986,8192
202,40817.0,100.0,202,0.5,200,2.246705103,8192
203,41018.0,100.0,203,0.5,200,2.257242797,8192
204,41219.0,100.0,204,0.5,200,2.267703265999998,8192
205,41420.0,100.0,205,0.5,200,2.278194471999999,8192
206,41621.0,100.0,206,0.5,200,2.288622554,8192
207,41822.0,100.0,207,0.5,200,2.2990448989999983,8192
208,42023.0,100.0,208,0.5,200,2.309491028,8192
209,42224.0,100.0,209,0.5,200,2.319836344999999,8192
210,42425.0,100.0,210,0.5,200,2.3300476860000003,8192
211,42626.0,100.0,211,0.5,200,2.34032152,8192
212,42827.0,100.0,212,0.5,200,2.3504500690000008,8192
213,43028.0,100.0,213,0.5,200,2.3606255949999984,8192
214,43229.0,100.0,214,0.5,200,2.3708151829999977,8192
215,43430.0,100.0,215,0.5,200,2.3808950829999986,8192
216,43631.0,100.0,216,0.5,200,2.3910167939999987,8192
217,43832.0,100.0,217,0.5,200,2.4011467329999974,8192
218,44033.0,100.0,218,0.5,200,2.4112678529999982,8192
219,44234.0,100.0,219,0.5,200,2.4214228749999975,8192
220,44435.0,100.0,220,0.5,200,2.4315009999999972,8192
221,44636.0,100.0,221,0.5,200,2.4416714889999973,8192
222,44837.0,100.0,222,0.5,200,2.4518296549999974,8192
223,45038.0,100.0,223,0.5,200,2.4619653990000003,8192
224,45239.0,100.0,224,0.5,200,2.4721515469999993,8192
225,45440.0,100.0,225,0.5,200,2.4824277059999993,8192
226,45641.0,100.0,226,0.5,200,2.493126256,8192
227,45842.0,100.0,227,0.5,200,2.5034673919999975,8192
228,46043.0,100.0,228,0.5,200,2.5145454550000004,8192
229,46244.0,100.0,229,0.5,200,2.525806282999998,8192
230,46445.0,100.0,230,0.5,200,2.5362678879999976,8192
231,46646.0,100.0,231,0.5,200,2.546631498,8192
232,46847.0,100.0,232,0.5,200,2.556850268999998,8192
233,47048.0,100.0,233,0.5,200,2.567092574,8192
234,47249.0,100.0,234,0.5,200,2.577414778999998,8192
235,47450.0,100.0,235,0.5,200,2.5876206820000007,8192
236,47651.0,100.0,236,0.5,200,2.597844835,8192
237,47852.0,100.0,237,0.5,200,2.608067640999998,8192
238,48053.0,100.0,238,0.5,200,2.618241275999999,8192
239,48254.0,100.0,239,0.5,200,2.6284008189999994,8192
240,48455.0,100.0,240,0.5,200,2.638484921,8192
241,48656.0,100.0,241,0.5,200,2.648714469999998,8192
242,48857.0,100.0,242,0.5,200,2.6589137739999984,8192
243,49058.0,100.0,243,0.5,200,2.669047399,8192
244,49259.0,100.0,244,0.5,200,2.6793718019999986,8192
245,49460.0,100.0,245,0.5,200,2.6895924409999985,8192
246,49661.0,100.0,246,0.5,200,2.6998627459999973,8192
247,49862.0,100.0,247,0.5,200,2.7102446219999976,8192
248,50063.0,100.0,248,0.5,200,2.7204645329999977,8192
249,50264.0,100.0,249,0.5,200,2.730635380999999,8192
250,50465.0,100.0,250,0.5,200,2.7409219699999987,8192
251,50666.0,100.0,251,0.5,200,2.751290103999999,8192
252,50867.0,100.0,252,0.5,200,2.7618170269999993,8192
253,51068.0,100.0,253,0.5,200,2.7726478330000006,8192
254,51269.0,100.0,254,0.5,200,2.7833912430000005,8192
255,51470.0,100.0,255,0.5,200,2.794387197999999,8192
256,51671.0,100.0,256,0.5,200,2.804900161999999,8192
257,51872.0,100.0,257,0.5,200,2.8229626119999978,8192
258,52073.0,100.0,258,0.5,200,2.8342549959999985,8192
259,52274.0,100.0,259,0.5,200,2.8457121910000005,8192
260,52475.0,100.0,260,0.5,200,2.8569473769999973,8192
261,52676.0,100.0,261,0.5,200,2.8687410159999978,8192
262,52877.0,100.0,262,0.5,200,2.8802611579999997,8192
263,53078.0,100.0,263,0.5,200,2.891611492999999,8192
264,53279.0,100.0,264,0.5,200,2.902576620999998,8192
265,53480.0,100.0,265,0.5,200,2.9131832809999985,8192
266,53681.0,100.0,266,0.5,200,2.9234292519999983,8192
267,53882.0,100.0,267,0.5,200,2.9338372150000005,8192
268,54083.0,100.0,268,0.5,200,2.944047358999999,8192
269,54284.0,100.0,269,0.5,200,2.9542402380000006,8192
270,54485.0,100.0,270,0.5,200,2.9645235869999986,8192
271,54686.0,100.0,271,0.5,200,2.9747473469999974,8192
272,54887.0,100.0,272,0.5,200,2.9850112259999975,8192
273,55088.0,100.0,273,0.5,200,2.995386933999999,8192
274,55289.0,100.0,274,0.5,200,3.0056487169999997,8192
275,55490.0,100.0,275,0.5,200,3.0160660719999974,8192
276,55691.0,100.0,276,0.5,200,3.026526037,8192
277,55892.0,100.0,277,0.5,200,3.036800692,8192
278,56093.0,100.0,278,0.5,200,3.047044607,8192
279,56294.0,100.0,279,0.5,200,3.05726808,8192
280,56495.0,100.0,280,0.5,200,3.0675584759999985,8192
281,56696.0,100.0,281,0.5,200,3.0776909339999996,8192
282,56897.0,100.0,282,0.5,200,3.087901273,8192
283,57098.0,100.0,283,0.5,200,3.0980610489999982,8192
284,57299.0,100.0,284,0.5,200,3.108255303,8192
285,57500.0,100.0,285,0.5,200,3.118453733999999,8192
286,57701.0,100.0,286,0.5,200,3.129165197999999,8192
287,57902.0,100.0,287,0.5,200,3.139529582999998,8192
288,58103.0,100.0,288,0.5,200,3.1499945710000006,8192
289,58304.0,100.0,289,0.5,200,3.1605057179999996,8192
290,58505.0,100.0,290,0.5,200,3.170950244,8192
291,58706.0,100.0,291,0.5,200,3.181541654,8192
292,58907.0,100.0,292,0.5,200,3.1919780929999995,8192
293,59108.0,100.0,293,0.5,200,3.2024695839999993,8192
294,59309.0,100.0,294,0.5,200,3.212857934999999,8192
295,59510.0,100.0,295,0.5,200,3.2232817770000004,8192
296,59711.0,100.0,296,0.5,200,3.2337755529999974,8192
297,59912.0,100.0,297,0.5,200,3.244123879,8192
298,60113.0,100.0,298,0.5,200,3.254637141,8192
299,60314.0,100.0,299,0.5,200,3.265125117,8192
300,60515.0,100.0,300,0.5,200,3.2756438429999974,8192
301,60716.0,100.0,301,0.5,200,3.286191259999999,8192
302,60917.0,100.0,302,0.5,200,3.297054524,8192
303,61118.0,100.0,303,0.5,200,3.3073367039999972,8192
304,61319.0,100.0,304,0.5,200,3.3175350140000006,8192
305,61520.0,100.0,305,0.5,200,3.327725993999998,8192
306,61721.0,100.0,306,0.5,200,3.3378877550000006,8192
307,61922.0,100.0,307,0.5,200,3.3480739009999994,8192
308,62123.0,100.0,308,0.5,200,3.3583850670000004,8192
309,62324.0,100.0,309,0.5,200,3.368700271999998,8192
310,62525.0,100.0,310,0.5,200,3.3791248940000003,8192
311,62726.0,100.0,311,0.5,200,3.3892853029999976,8192
312,62927.0,100.0,312,0.5,200,3.399432435999998,8192
313,63128.0,100.0,313,0.5,200,3.4094382299999992,8192
314,63329.0,100.0,314,0.5,200,3.4194584,8192
315,63530.0,100.0,315,0.5,200,3.430603114,8192
316,63731.0,100.0,316,0.5,200,3.4420254949999993,8192
317,63932.0,100.0,317,0.5,200,3.452209721999999,8192
318,64133.0,100.0,318,0.5,200,3.4625632449999983,8192
319,64334.0,100.0,319,0.5,200,3.4731660019999993,8192
320,64535.0,100.0,320,0.5,200,3.483986386999998,8192
321,64736.0,100.0,321,0.5,200,3.4954016370000005,8192
322,64937.0,100.0,322,0.5,200,3.5071932289999985,8192
323,65138.0,100.0,323,0.5,200,3.5189631169999984,8192
324,65339.0,100.0,324,0.5,200,3.5303934079999983,8192
325,65540.0,100.0,325,0.5,200,3.54176077,8192
326,65741.0,100.0,326,0.5,200,3.553637221999999,8192
327,65942.0,100.0,327,0.5,200,3.566142338999999,8192
328,66143.0,100.0,328,0.5,200,3.5795125119999973,8192
329,66344.0,100.0,329,0.5,200,3.594762152999998,8192
330,66545.0,100.0,330,0.5,200,3.608942401,8192
331,66746.0,100.0,331,0.5,200,3.622692709999999,8192
332,66947.0,100.0,332,0.5,200,3.6341640899999987,8192
333,67148.0,100.0,333,0.5,200,3.6447096429999988,8192
334,67349.0,100.0,334,0.5,200,3.655911548999999,8192
335,67550.0,100.0,335,0.5,200,3.667982092999999,8192
336,67751.0,100.0,336,0.5,200,3.6808961349999976,8192
337,67952.0,100.0,337,0.5,200,3.695029224999999,8192
338,68153.0,100.0,338,0.5,200,3.7090760980000006,8192
339,68354.0,100.0,339,0.5,200,3.7231294340000005,8192
340,68555.0,100.0,340,0.5,200,3.7363442919999983,8192
341,68756.0,100.0,341,0.5,200,3.748962357,8192
342,68957.0,100.0,342,0.5,200,3.760568123999999,8192
343,69158.0,100.0,343,0.5,200,3.7720000849999984,8192
344,69359.0,100.0,344,0.5,200,3.783175,8192
345,69560.0,100.0,345,0.5,200,3.794235022999999,8192
346,69761.0,100.0,346,0.5,200,3.8045868769999984,8192
347,69962.0,100.0,347,0.5,200,3.814782534999999,8192
348,70163.0,100.0,348,0.5,200,3.8247867139999983,8192
349,70364.0,100.0,349,0.5,200,3.8348798219999978,8192
350,70565.0,100.0,350,0.5,200,3.8450345410000004,8192
351,70766.0,100.0,351,0.5,200,3.8552030849999994,8192
352,70967.0,100.0,352,0.5,200,3.8653577209999987,8192
353,71168.0,100.0,353,0.5,200,3.8755134059999996,8192
354,71369.0,100.0,354,0.5,200,3.8861131170000007,8192
355,71570.0,100.0,355,0.5,200,3.896580899,8192
356,71771.0,100.0,356,0.5,200,3.906964861999999,8192
357,71972.0,100.0,357,0.5,200,3.9174513569999974,8192
358,72173.0,100.0,358,0.5,200,3.9278791869999985,8192
359,72374.0,100.0,359,0.5,200,3.9380887720000004,8192
360,72575.0,100.0,360,0.5,200,3.9482781419999995,8192
361,72776.0,100.0,361,0.5,200,3.958421045999998,8192
362,72977.0,100.0,362,0.5,200,3.9686992699999983,8192
363,73178.0,100.0,363,0.5,200,3.9789357370000005,8192
364,73379.0,100.0,364,0.5,200,3.9892024520000007,8192
365,73580.0,100.0,365,0.5,200,3.999434826999998,8192
366,73781.0,100.0,366,0.5,200,4.009718813999999,8192
367,73982.0,100.0,367,0.5,200,4.020029736999998,8192
368,74183.0,100.0,368,0.5,200,4.030384865999999,8192
369,74384.0,100.0,369,0.5,200,4.040683741999999,8192
370,74585.0,100.0,370,0.5,200,4.050908060999998,8192
371,74786.0,100.0,371,0.5,200,4.061148138,8192
372,74987.0,100.0,372,0.5,200,4.071472963999998,8192
373,75188.0,100.0,373,0.5,200,4.081649464999998,8192
374,75389.0,100.0,374,0.5,200,4.091935805999999,8192
375,75590.0,100.0,375,0.5,200,4.102334983999999,8192
376,75791.0,100.0,376,0.5,200,4.112680335,8192
377,75992.0,100.0,377,0.5,200,4.123018598999998,8192
378,76193.0,100.0,378,0.5,200,4.133378931999999,8192
379,76394.0,100.0,379,0.5,200,4.143838484,8192
380,76595.0,100.0,380,0.5,200,4.154562399,8192
381,76796.0,100.0,381,0.5,200,4.164824438,8192
382,76997.0,100.0,382,0.5,200,4.175036351999999,8192
383,77198.0,100.0,383,0.5,200,4.185207306999999,8192
384,77399.0,100.0,384,0.5,200,4.195388775999998,8192
385,77600.0,100.0,385,0.5,200,4.205673452999999,8192
386,77801.0,100.0,386,0.5,200,4.215947305,8192
387,78002.0,100.0,387,0.5,200,4.226225348,8192
388,78203.0,100.0,388,0.5,200,4.236493177,8192
389,78404.0,100.0,389,0.5,200,4.246734013999998,8192
390,78605.0,100.0,390,0.5,200,4.257146174999999,8192
391,78806.0,100.0,391,0.5,200,4.267488069999999,8192
392,79007.0,100.0,392,0.5,200,4.277769759999998,8192
393,79208.0,100.0,393,0.5,200,4.288191959999999,8192
394,79409.0,100.0,394,0.5,200,4.298460105,8192
395,79610.0,100.0,395,0.5,200,4.308728764999998,8192
396,79811.0,100.0,396,0.5,200,4.318953805,8192
397,80012.0,100.0,397,0.5,200,4.329197230999998,8192
398,80213.0,100.0,398,0.5,200,4.339401990999999,8192
399,80414.0,100.0,399,0.5,200,4.350072037,8192
400,80615.0,100.0,400,0.5,200,4.360963886,8192
401,80816.0,100.0,401,0.5,200,4.372466824,8192
402,81017.0,100.0,402,0.5,200,4.383354341,8192
403,81218.0,100.0,403,0.5,200,4.3941057400000005,8192
404,81419.0,100.0,404,0.5,200,4.404576509999998,8192
405,81620.0,100.0,405,0.5,200,4.415010358,8192
406,81821.0,100.0,406,0.5,200,4.425459309999997,8192
407,82022.0,100.0,407,0.5,200,4.435835721,8192
408,82223.0,100.0,408,0.5,200,4.446398727999998,8192
409,82424.0,100.0,409,0.5,200,4.456873629,8192
410,82625.0,100.0,410,0.5,200,4.467386302999998,8192
411,82826.0,100.0,411,0.5,200,4.4780131879999985,8192
412,83027.0,100.0,412,0.5,200,4.488861523000001,8192
413,83228.0,100.0,413,0.5,200,4.499338640999998,8192
414,83429.0,100.0,414,0.5,200,4.509754063999999,8192
415,83630.0,100.0,415,0.5,200,4.52022388,8192
416,83831.0,100.0,416,0.5,200,4.530600549999999,8192
417,84032.0,100.0,417,0.5,200,4.540936154000001,8192
418,84233.0,100.0,418,0.5,200,4.5512153239999975,8192
419,84434.0,100.0,419,0.5,200,4.561533620999999,8192
420,84635.0,100.0,420,0.5,200,4.571931542999998,8192
421,84836.0,100.0,421,0.5,200,4.58250649,8192
422,85037.0,100.0,422,0.5,200,4.592777912999999,8192
423,85238.0,100.0,423,0.5,200,4.602964278999998,8192
424,85439.0,100.0,424,0.5,200,4.613078732999998,8192
425,85640.0,100.0,425,0.5,200,4.623107877999999,8192
426,85841.0,100.0,426,0.5,200,4.63345876,8192
427,86042.0,100.0,427,0.5,200,4.6437585299999995,8192
428,86243.0,100.0,428,0.5,200,4.654244250999998,8192
429,86444.0,100.0,429,0.5,200,4.664443546999998,8192
430,86645.0,100.0,430,0.5,200,4.677191866999998,8192
431,86846.0,100.0,431,0.5,200,4.6875479859999984,8192
432,87047.0,100.0,432,0.5,200,4.697842954999999,8192
433,87248.0,100.0,433,0.5,200,4.7080955499999995,8192
434,87449.0,100.0,434,0.5,200,4.718288546,8192
435,87650.0,100.0,435,0.5,200,4.728440658,8192
436,87851.0,100.0,436,0.5,200,4.738616649999997,8192
437,88052.0,100.0,437,0.5,200,4.748826285,8192
438,88253.0,100.0,438,0.5,200,4.759002251999998,8192
439,88454.0,100.0,439,0.5,200,4.769156288999998,8192
440,88655.0,100.0,440,0.5,200,4.779593728999998,8192
441,88856.0,100.0,441,0.5,200,4.791048021999998,8192
442,89057.0,100.0,442,0.5,200,4.803301114,8192
443,89258.0,100.0,443,0.5,200,4.815952426999999,8192
444,89459.0,100.0,444,0.5,200,4.826241948,8192
445,89660.0,100.0,445,0.5,200,4.836883566999997,8192
446,89861.0,100.0,446,0.5,200,4.848737664999998,8192
447,90062.0,100.0,447,0.5,200,4.860589604999998,8192
448,90263.0,100.0,448,0.5,200,4.8718498169999975,8192
449,90464.0,100.0,449,0.5,200,4.883446145000001,8192
450,90665.0,100.0,450,0.5,200,4.894052448,8192
451,90866.0,100.0,451,0.5,200,4.904442521,8192
452,91067.0,100.0,452,0.5,200,4.914627505999999,8192
453,91268.0,100.0,453,0.5,200,4.924828933000001,8192
454,91469.0,100.0,454,0.5,200,4.935004885999998,8192
455,91670.0,100.0,455,0.5,200,4.945169808999999,8192
456,91871.0,100.0,456,0.5,200,4.955260016,8192
457,92072.0,100.0,457,0.5,200,4.9655038000000005,8192
458,92273.0,100.0,458,0.5,200,4.975926745999999,8192
